respondent_id,h1n1_vaccine,seasonal_vaccine
28854,0.14535380234749165,0.980606049802676
28855,0.18089649125506158,0.19722443345931287
28856,0.008912610253157274,0.4545241892904889
28857,0.08623937101903771,0.4315286879242146
28858,0.18778061127167203,0.8418101281123803
28859,0.044504190299061684,0.08665883062273626
28860,0.1516428846079124,0.46412175695780117
28861,0.6984114832256415,0.7468472042785139
28862,0.1538126897954031,0.4479495680209114
28863,0.19761348039009627,0.9634996658923968
28864,0.5780798314873326,0.45982010553310754
28865,0.13663395967677436,0.9201903220516219
28866,0.2564816300326485,0.34659280926443053
28867,0.08709002567562962,0.2526710757906547
28868,0.06611928192124653,0.07520527612743598
28869,0.06429275002084849,0.15749742311126694
28870,0.047853043799215664,0.07468050508973498
28871,0.050148024838814434,0.049343293006476066
28872,0.08281287499350806,0.5593535109625425
28873,0.036200989537076525,0.04075624340325769
28874,0.048726280459204185,0.7391970103022177
28875,0.17342414278127455,0.683268832505793
28876,0.1041625318647198,0.6212503805130429
28877,0.01908725512576227,0.11323320306693059
28878,0.03383601026067056,0.16034873617723114
28879,0.17652276362303101,0.6226321172949753
28880,0.47449669274084544,0.6784793394619457
28881,0.13831842098426833,0.06186722170470711
28882,0.3493666682231042,0.8380099560043577
28883,0.41758876303907266,0.44627752952753064
28884,0.2563268606585451,0.06669755665055206
28885,0.055973803836823835,0.17560769395025339
28886,0.07148823112497002,0.26486321412216335
28887,0.03283592962216597,0.12921909883598073
28888,0.045240948384773244,0.15774131547708664
28889,0.04162291636749101,0.07158718537652309
28890,0.09229286973731925,0.5136080714621337
28891,0.07710979823758538,0.1929905527770812
28892,0.12638557288906482,0.18987218272690054
28893,0.16075662723375442,0.6771319661760029
28894,0.08595858560353502,0.06096711197004946
28895,0.0511301995116847,0.2666850129053876
28896,0.07060176084920168,0.12358153953448973
28897,0.5385543061203264,0.8789425091565073
28898,0.021341765228125906,0.28932045300809167
28899,0.1138906371425164,0.3716927025275594
28900,0.18902356748191707,0.17990989441227928
28901,0.14154892537531472,0.9242068497935928
28902,0.1751464711934464,0.23398699160209513
28903,0.10175959546637327,0.12965073239701266
28904,0.10369108816444192,0.6556252144792775
28905,0.29229560259716303,0.9355948571461663
28906,0.0444786893093012,0.8626740708929793
28907,0.011855962775931502,0.029229734117364126
28908,0.501714726813262,0.8593919631212122
28909,0.4142416250749186,0.6117242372577293
28910,0.10090740173705108,0.42931584663544003
28911,0.14201109000938414,0.36567715530635264
28912,0.0552238406463431,0.9507870225787987
28913,0.22705017306112985,0.4139738186534031
28914,0.24008240472724005,0.9612353684516002
28915,0.0589146944072951,0.05049339571050609
28916,0.08160920589929796,0.7455103434111768
28917,0.14648363408205203,0.758520269783127
28918,0.6191120472701804,0.847246845885763
28919,0.2534003934490605,0.7234838134637112
28920,0.40874203565016864,0.572962082896497
28921,0.13660308601290774,0.6825255532735184
28922,0.2808808884792027,0.5219642851612012
28923,0.4292380600112876,0.7236566442481571
28924,0.03454956969199076,0.9544816878393497
28925,0.4000695668328655,0.637603910151094
28926,0.14262158833453792,0.310172184689954
28927,0.03097443863542849,0.06180923176852645
28928,0.610338723731606,0.786983994953561
28929,0.009136023826392834,0.0912891523944292
28930,0.074868163114824,0.10475369716129136
28931,0.1493530782310383,0.5364086018216658
28932,0.7548081449096729,0.07535133454836589
28933,0.035785663614038815,0.13098331752466716
28934,0.3068264866655633,0.3624644638392278
28935,0.5296214448516978,0.5837511220446524
28936,0.0597297541047534,0.2669543380572498
28937,0.21718511850978206,0.5848889161378914
28938,0.014561553948457958,0.23101774678250117
28939,0.07765245397827372,0.32873299880495355
28940,0.5564652518625866,0.7143884884176169
28941,0.11349687489477095,0.8923400273923592
28942,0.12280409252543277,0.10594421176280679
28943,0.104207891824568,0.35532808491015855
28944,0.046084019421054716,0.2450137149108321
28945,0.046572857838212446,0.16683388301682187
28946,0.29967658426525456,0.21957578569234465
28947,0.04446728262374364,0.10756002715906768
28948,0.07345558433255805,0.7880142886436464
28949,0.06308887893304413,0.20374764088366462
28950,0.12599818442420122,0.9708775134005806
28951,0.07218861023121834,0.06344060081427025
28952,0.013633893368814952,0.744371112575857
28953,0.2002262849172393,0.7800357660281321
28954,0.22720165868971137,0.17659243682125242
28955,0.04845882412677474,0.8315930266731049
28956,0.2495253375301214,0.617329305507948
28957,0.04023138966113023,0.3151146046913492
28958,0.09292509667820863,0.2580261169929359
28959,0.07636130536474565,0.5222059853426242
28960,0.1665127661093566,0.7597852356326895
28961,0.1410090918444578,0.20901568807793972
28962,0.2471359334725286,0.23075580907397844
28963,0.0043629952530457915,0.21068234220173843
28964,0.04790933587831908,0.47976815508262377
28965,0.5057989345761518,0.07848503957391532
28966,0.07071613527029769,0.06603396253946517
28967,0.5694628868816293,0.937468369184348
28968,0.3080897918881255,0.7729622421770932
28969,0.0660937339273913,0.25061955177329437
28970,0.02168821525739207,0.049134763522802855
28971,0.1499133121410855,0.5049534211227042
28972,0.17758139065217202,0.8586533013221723
28973,0.10619194623516451,0.5002306444002581
28974,0.04761509523855503,0.09245844539548971
28975,0.04816193705775879,0.20197934647016175
28976,0.050589884114649854,0.5943672607395032
28977,0.10542650140210469,0.15498342263730033
28978,0.006998775499857318,0.32511038138210785
28979,0.3155826534035862,0.9646739989036428
28980,0.11291373042893432,0.2190072006228243
28981,0.6386120243368112,0.816615305276563
28982,0.0683806832472291,0.10425655313281618
28983,0.005073547805380262,0.016091100575939078
28984,0.48987674546464127,0.707338185236271
28985,0.28683770965296407,0.2478561452882201
28986,0.43863194996933375,0.48470796527412846
28987,0.025408622389855216,0.15390142649835928
28988,0.7090359911958495,0.673827430080849
28989,0.23717015328879235,0.9538305663084089
28990,0.1658403741979698,0.21682447168600408
28991,0.3507033807349057,0.7037457201965619
28992,0.04422154255242277,0.11379659268669925
28993,0.06029993970910498,0.2275126732941439
28994,0.22538855666728563,0.2407370769093058
28995,0.37826149028923806,0.8054347081107269
28996,0.38908722356349107,0.7043873219239887
28997,0.08925657376553497,0.15912724233702566
28998,0.4197413893820729,0.8875536206329118
28999,0.24782022146612337,0.4452712520231386
29000,0.7439032730033865,0.876443678623511
29001,0.03033661249812953,0.24347232403805893
29002,0.06173582911930559,0.16890459811490943
29003,0.7817464453019931,0.9123460988913756
29004,0.5338683983049123,0.7816694352151066
29005,0.14088974039605395,0.9261753708104681
29006,0.08785065615371597,0.14336798527154915
29007,0.19688844352844462,0.8932313538031669
29008,0.24505309045936216,0.5294226031281466
29009,0.14812467465404228,0.5321370060920573
29010,0.09029294753378236,0.22049407802735624
29011,0.11824477038721011,0.3626710611200766
29012,0.21491666423581895,0.25314559697027483
29013,0.09894327788247041,0.42292703951324434
29014,0.19543567267211298,0.43488322729477347
29015,0.11948754678615282,0.14315820731561324
29016,0.07197393438038084,0.539488219202311
29017,0.041420708379313526,0.7736151418501671
29018,0.021465919688527978,0.07746143035117788
29019,0.05728599774840691,0.48520853498305055
29020,0.22267330946640684,0.6312641252219631
29021,0.3502853900043652,0.42855171693576405
29022,0.3623734897210855,0.4823436477698735
29023,0.699828475353799,0.8256245086618187
29024,0.2708779281810646,0.569594858040899
29025,0.028835704307278543,0.11290462901542986
29026,0.40810879825530494,0.6928626484315857
29027,0.7031421021612237,0.9102649383292537
29028,0.05125053713033782,0.16178014177183458
29029,0.03108746827722034,0.3732873947852132
29030,0.06417931800303019,0.2944694762187306
29031,0.040000826320840975,0.13387612690664535
29032,0.7599308533567273,0.9250075079136864
29033,0.18462890021607933,0.45324166213088596
29034,0.6680804828772894,0.5103473699918801
29035,0.08441637802044998,0.297073599749456
29036,0.02425328171299215,0.35439681980811305
29037,0.2547252050446085,0.8924452718977055
29038,0.03835801840405303,0.10598613494170228
29039,0.3324345735581512,0.5152325002418234
29040,0.0595573322468585,0.13597708397965552
29041,0.35502265205333977,0.3993286534084269
29042,0.0529652471417317,0.017739897801998437
29043,0.0757315357885184,0.3387095290798473
29044,0.7815505879383791,0.8613424044911392
29045,0.11212968145190513,0.20290964006361625
29046,0.07068045395253418,0.31113447683566836
29047,0.11434981808728646,0.19648124596635513
29048,0.6527253373537837,0.8553922000758593
29049,0.7328795540052404,0.9175313436645978
29050,0.08208073697579199,0.7757614580488827
29051,0.5121611502248957,0.48028708397301
29052,0.03995943988320345,0.1299350977671658
29053,0.05697159319567021,0.4033262287554786
29054,0.09986979211856382,0.25742221539870497
29055,0.09582829103807412,0.9277953702828609
29056,0.09719087187274544,0.7611657969844209
29057,0.1475970102368522,0.898727910172839
29058,0.007301880911233496,0.017379659291297478
29059,0.025671395283237027,0.3250809229650405
29060,0.18167502900552762,0.424669929555653
29061,0.12310394730445305,0.4484362840283044
29062,0.13191109102724302,0.26149604219838013
29063,0.7497008395612791,0.8246410777762849
29064,0.9596855970737507,0.9807672099649112
29065,0.17046532399348024,0.2147252456375702
29066,0.12413364464285699,0.6924413011734487
29067,0.8345336365020258,0.9716535552361993
29068,0.006956008685365352,0.14067766657443923
29069,0.09249438912951187,0.9253623155593103
29070,0.027353257792879636,0.47320485198643913
29071,0.5549712236478956,0.5544974686603822
29072,0.10762555543096396,0.6190515529428103
29073,0.10476737173990146,0.16749845221534548
29074,0.6191261739460638,0.9266471065116494
29075,0.055959173612877916,0.5254458197282105
29076,0.5850071187243674,0.8060081814500704
29077,0.06885899570664532,0.9280725194919097
29078,0.08241307956873802,0.41806618808385143
29079,0.602703197204004,0.5415162111447083
29080,0.06747744059238693,0.2900651929683062
29081,0.16978367981868198,0.7174795044790939
29082,0.0324240947947292,0.038827122122837364
29083,0.054345660471506234,0.07738066290015098
29084,0.4046932058404002,0.785980027791755
29085,0.2504094799088534,0.7139534982443068
29086,0.7824811765466891,0.8050634157702529
29087,0.38625037319574973,0.20943757947397698
29088,0.10580235190974038,0.4570184323603563
29089,0.004674619997658431,0.007713185791474668
29090,0.07778073233135874,0.7728004866943373
29091,0.3526300211135534,0.9767274669787948
29092,0.19548457546145545,0.48830719204463574
29093,0.5291442974176356,0.7647338021403245
29094,0.0069103053625786575,0.015935738514831946
29095,0.05671282704222052,0.49750676802790184
29096,0.3165979380942682,0.4982341194723077
29097,0.025002389789691184,0.059589097384809386
29098,0.5388979279379046,0.9191306783726442
29099,0.7522634556177265,0.8288112925326346
29100,0.6127641132992232,0.7521361615454364
29101,0.4113002804589781,0.528603059623565
29102,0.28836284793083694,0.860288125000589
29103,0.48728778621137886,0.6795106698330535
29104,0.11728837496108747,0.6235045783157863
29105,0.4586128229057069,0.8678673357830575
29106,0.12050782769295651,0.6651221925630861
29107,0.12435087406345006,0.3444314009170721
29108,0.3900195812128184,0.7608049994054185
29109,0.05860326658336033,0.4234667792895727
29110,0.05031125368439099,0.2764715858281051
29111,0.7123009921500895,0.9253145776878218
29112,0.445899483745884,0.6831641485548393
29113,0.10704490718587531,0.10620612870785412
29114,0.10723531728397004,0.20088176925845985
29115,0.08567897466390254,0.26415054162197066
29116,0.23654850693271365,0.4040570450520358
29117,0.3987250346366634,0.24007393604195787
29118,0.33803578134082135,0.8689446537352808
29119,0.9627135707436165,0.9883243607972786
29120,0.04550511837800577,0.1589366899542567
29121,0.04050782238657051,0.02132884847013078
29122,0.5018658508302118,0.9785718147369752
29123,0.01737340140720885,0.2041620497862354
29124,0.08198602915998192,0.23239712584224648
29125,0.026423258529877515,0.47977549174614814
29126,0.3579288292769234,0.055630065640848894
29127,0.5288645629989258,0.7769065357264743
29128,0.12062015476401393,0.592740573799402
29129,0.012126817865381497,0.05307885487496176
29130,0.16666909023579682,0.6532810218270068
29131,0.025051371485640222,0.06339998998624431
29132,0.7747330459319788,0.49711358477974343
29133,0.22026419851280607,0.5644894222399723
29134,0.050018166867306334,0.06562007128402907
29135,0.10984929540536827,0.8088734652908476
29136,0.061330478758757134,0.11427309203801063
29137,0.09136189816215394,0.23652821914145905
29138,0.07507062785373292,0.09250178050055045
29139,0.043371403616240554,0.1645261420426988
29140,0.1049558138719716,0.15445843495915648
29141,0.17527922340875904,0.05219973359753458
29142,0.32276596695526116,0.547387038111359
29143,0.1426922054313116,0.3993849536153985
29144,0.8356738403422818,0.9668215774537214
29145,0.633715694804177,0.5451628424577404
29146,0.07649588771388835,0.23888965679622454
29147,0.17487748096901623,0.7734164361811132
29148,0.15318832598294085,0.926452779540126
29149,0.2216232131993054,0.8343999517519208
29150,0.04972669466772047,0.21060320861246318
29151,0.0607565733470821,0.2086347325850692
29152,0.3003716744602055,0.4984977456902807
29153,0.058980009696042855,0.13600086423378918
29154,0.08689792714780827,0.2134507732099979
29155,0.2768297982248471,0.8259472340482291
29156,0.06808582380202813,0.24843923576991184
29157,0.018061311057697125,0.05828234767297809
29158,0.1012988165661896,0.9016996642946616
29159,0.3045911567950059,0.7551932826719242
29160,0.02045813252992613,0.03694983819973853
29161,0.6664476733617116,0.7643897977135246
29162,0.07298958067851125,0.21318391103710663
29163,0.028224621368749606,0.033271480385302685
29164,0.05939517615199657,0.09589394189106758
29165,0.7580513707877392,0.9582328488358255
29166,0.11794004818467618,0.23741626893634696
29167,0.021356126129228412,0.0068359938489721645
29168,0.2046805972813529,0.5050297243954284
29169,0.5974295985705786,0.6752745759935322
29170,0.16427122880933273,0.5595506000128082
29171,0.26594470297633765,0.6400511156779329
29172,0.056844053360987745,0.4961739454950873
29173,0.004986278765357615,0.14261063197256232
29174,0.44672284920460326,0.044583219907896356
29175,0.22187795817483114,0.4438922881664099
29176,0.2697807856837773,0.5983375042845293
29177,0.35585021068008565,0.5341328458112388
29178,0.22432364568930835,0.3026393858816061
29179,0.025253870231158656,0.41399070692488515
29180,0.04743136928984065,0.75067648565159
29181,0.2093826739905791,0.332482132194471
29182,0.09021771937986282,0.11001401719035625
29183,0.30515765614929313,0.3325052847986217
29184,0.022845406036795187,0.032250114316806536
29185,0.48140076734483794,0.31611914430541344
29186,0.1328896102329646,0.6408975412021538
29187,0.10984402420532347,0.24786762167389534
29188,0.08493394128237905,0.24441864584808368
29189,0.035159654432779325,0.12873188217108686
29190,0.1538046566092001,0.34628102342003636
29191,0.07565425048113898,0.1346903450938922
29192,0.07500393303922387,0.13545602021542574
29193,0.16146529164607662,0.21006809353537562
29194,0.043679033831304025,0.07503733195221877
29195,0.19694439611180073,0.8067070877018124
29196,0.023414421160638087,0.056921357993038595
29197,0.024311330803486443,0.06016970735706176
29198,0.17084322753526435,0.3042561978251901
29199,0.03039956751822813,0.16058766487536277
29200,0.5737169524471769,0.2976363650787717
29201,0.07581276935937907,0.06727625989055855
29202,0.428686910156324,0.5119785189220646
29203,0.05709759302720571,0.7386367116847166
29204,0.04613755495307092,0.8589553522369956
29205,0.038552820189689835,0.9041262284310911
29206,0.2164931789254672,0.8006441021668739
29207,0.13663905375195792,0.3252998951726878
29208,0.1784324621183888,0.9577343200978561
29209,0.05433911886861334,0.04467627539495007
29210,0.02747854704840327,0.0133925613119846
29211,0.37967935340849435,0.41299364013314577
29212,0.008115795252083266,0.025434493555847804
29213,0.14673518318260395,0.19700613239460757
29214,0.22861543511905016,0.7822387402339733
29215,0.09985479233084389,0.19195181065392797
29216,0.543223159592495,0.7022040102423138
29217,0.08132527005729219,0.14106059493381828
29218,0.6881996599541013,0.8011445678547561
29219,0.016683523877456245,0.016351637689313178
29220,0.05499713142766839,0.86137680265869
29221,0.5206474396190542,0.9714335137529089
29222,0.020167637135871313,0.04013264351081917
29223,0.06499014115175773,0.08118871088417712
29224,0.8025184606609621,0.35265922132088084
29225,0.03918986319764034,0.9135967608248492
29226,0.16094335412689098,0.3542648802351709
29227,0.16212738444772531,0.1510872324744397
29228,0.42705807386256756,0.7555864360042687
29229,0.12874928924041895,0.2877510298787683
29230,0.5504778463534603,0.2911531621847013
29231,0.04797506808682027,0.14968401551787439
29232,0.1483294828788965,0.2759462520986575
29233,0.06167146352807548,0.4433081854102088
29234,0.0064812712317826645,0.013120131748004808
29235,0.35322256647744155,0.6108544342312765
29236,0.7366025561730218,0.8439334822506084
29237,0.0519356165336287,0.5612366081792949
29238,0.47598366371024325,0.8094696873033159
29239,0.06902750744350272,0.09231411282976044
29240,0.1895027234650322,0.4258384671388661
29241,0.04403842979961471,0.06535064344260384
29242,0.14137461740625437,0.9204747272875332
29243,0.23518605561083653,0.5145203584426948
29244,0.8834022801675222,0.9149483668900271
29245,0.14665136893510225,0.36748871614645634
29246,0.023696414069250698,0.6032061810611092
29247,0.10340045796248151,0.7610197093741559
29248,0.12940596278483493,0.02756732544771973
29249,0.46911292723951453,0.8688602436260657
29250,0.1127996600721386,0.8963474252738722
29251,0.19971618464970503,0.469750437538431
29252,0.5345959535595086,0.7445181403898486
29253,0.09541585867156134,0.10993664904747091
29254,0.44680688278841807,0.7599468373620158
29255,0.042854500531724904,0.07985345155693513
29256,0.2400382136430563,0.5114649400251591
29257,0.06662350809177874,0.32642693192828853
29258,0.0671119597577098,0.151613498615054
29259,0.061535657711504134,0.28791623491506924
29260,0.8361022106260132,0.7600210228488143
29261,0.11900980674907002,0.9663158829592836
29262,0.32669182118876294,0.4563704189915364
29263,0.06835802965921203,0.2061634114828756
29264,0.7156300873642724,0.8887792744138647
29265,0.03501488119653431,0.14187939535843552
29266,0.028551359036004618,0.03360319448779772
29267,0.43572347472177975,0.7018143268733781
29268,0.4419677106489913,0.032279450261018895
29269,0.04358765445889506,0.4682994449335358
29270,0.11207157201387312,0.19579652230201028
29271,0.060483957750657714,0.39405873932766167
29272,0.21193741718928452,0.33509084761236085
29273,0.009665707882400001,0.008049850427291493
29274,0.03856803834207816,0.9309397292938607
29275,0.10340217041559929,0.4277828583955192
29276,0.06834220520224327,0.1730177779645603
29277,0.4014171613645436,0.6628101940214741
29278,0.05285168434745427,0.047924404501205914
29279,0.13548511266992252,0.5305985770233438
29280,0.4140335296669178,0.7631472596822302
29281,0.014359148952425486,0.24878678857663208
29282,0.11077682001729024,0.6067383349742973
29283,0.18926676331257086,0.8217962734345472
29284,0.012698169860055944,0.07616078259120858
29285,0.04104718265542531,0.6453600601851949
29286,0.037294861870724415,0.17409674860370464
29287,0.13641157269109344,0.35935150078272393
29288,0.12730327820214987,0.8525062817066731
29289,0.7031613415475004,0.970613630214718
29290,0.023192239135335052,0.08589652612735807
29291,0.08043888937702913,0.3910659610520056
29292,0.6180548481630045,0.7927080238768643
29293,0.007906272488620107,0.30121072321002224
29294,0.465671727460138,0.5577706337618594
29295,0.6374555989844097,0.961744166748401
29296,0.2529538211506549,0.6959568597921988
29297,0.26443207827069504,0.6053111422061855
29298,0.04892774893543006,0.7756965806750473
29299,0.3828388518280296,0.8550388988123027
29300,0.005390221527147933,0.3218013933512461
29301,0.021537059364978905,0.11195919806357746
29302,0.4319354362580662,0.8837099718123748
29303,0.417485159634025,0.5458263882406985
29304,0.175527554558598,0.5043880772787023
29305,0.1204958603370437,0.1609273091790222
29306,0.09263438578002611,0.31730701296869773
29307,0.18698847618966707,0.6164608617448588
29308,0.44456666352459834,0.5149766138119726
29309,0.34212645806304154,0.6667634521677347
29310,0.14399481309138978,0.9728515839872184
29311,0.067886743251664,0.39103375415585095
29312,0.10979697062750769,0.11459104891526553
29313,0.8052252825114918,0.8237034654733496
29314,0.021422677245742122,0.07702999200333714
29315,0.057044612289665994,0.1601858506680542
29316,0.06967467068607465,0.34357837372282746
29317,0.043082456510904685,0.4223572804582556
29318,0.3417922620836635,0.7847036425454654
29319,0.019589413015264116,0.5861662551624948
29320,0.21958295563246927,0.6961592919744934
29321,0.18093134931126553,0.3748962461476516
29322,0.0468911074292464,0.11129818724348549
29323,0.010489272039341876,0.05283791141890628
29324,0.5396020687319593,0.7879355450229969
29325,0.8352312201478457,0.962739366101009
29326,0.2075995140617672,0.5238490130731374
29327,0.2300626458257828,0.556649452371337
29328,0.3447166392833916,0.5412969123425144
29329,0.3160418016378609,0.8223400485848862
29330,0.13916672457056933,0.34177305263903673
29331,0.04211493267309882,0.4749882418608303
29332,0.027175468402798022,0.043325522508437915
29333,0.05703385226985122,0.2531384066294636
29334,0.29776675378280615,0.09356640687430039
29335,0.012208517862426186,0.07728741268118852
29336,0.045047990414065237,0.17148369066669844
29337,0.056211687937919946,0.1557123353873586
29338,0.09985119853917468,0.2677035257291642
29339,0.11897245459448139,0.3381441287038565
29340,0.056806650971621374,0.7575308187914
29341,0.1492278700417181,0.28811057276588603
29342,0.047610152434779944,0.8365910726483834
29343,0.24624685937039947,0.7086038586222461
29344,0.0026231017765716187,0.005356911900056011
29345,0.21522883621042366,0.5048877204116193
29346,0.028922747324599176,0.022464696046198034
29347,0.45192589244429676,0.5416182424223642
29348,0.6191362965453696,0.8185175835124364
29349,0.019074128663634615,0.16588085364191268
29350,0.048882875889435455,0.11414457476645495
29351,0.08932672484043003,0.09626578823035184
29352,0.2086217564195916,0.5635558682856326
29353,0.06020890611448252,0.0644169307738092
29354,0.042843283329066555,0.14972126963686996
29355,0.025237142255782944,0.0662017776759498
29356,0.030456125739026525,0.09722029882984623
29357,0.38379041648855106,0.9071325152438634
29358,0.6375595161094597,0.856365448432463
29359,0.045232500490285585,0.07512675487022959
29360,0.05583446483848723,0.09585014268284177
29361,0.07108941876960426,0.05116285059449883
29362,0.0693912290514906,0.7288884734523248
29363,0.12303917303244774,0.1817114896308872
29364,0.318980840539618,0.6912289888420909
29365,0.4869287018539171,0.4908120193832417
29366,0.005630979531591257,0.033671396093495704
29367,0.028844085893421627,0.057471988511933234
29368,0.09711380506944205,0.1920117895720563
29369,0.1012921469021273,0.49157460460262137
29370,0.31363889704972003,0.6654969681359972
29371,0.6211725625146064,0.8533577783174774
29372,0.206671998121839,0.8473899106201349
29373,0.34141194456300805,0.33418834059234004
29374,0.4058587610396155,0.3151860098809012
29375,0.6483900485087406,0.8343570524962307
29376,0.17593858609465995,0.5358387956530344
29377,0.08922219491970435,0.1448107011227098
29378,0.14505408282273868,0.03206467456012095
29379,0.212536761040133,0.566828554976123
29380,0.14935632097960228,0.7265320261902368
29381,0.3359912655092413,0.6967481998825801
29382,0.45359853645335585,0.10391733525097886
29383,0.8886083897096645,0.9244903229079516
29384,0.6272265161238781,0.8318030928732771
29385,0.8237073556643995,0.9595237628469719
29386,0.11808908298601355,0.48844947756173346
29387,0.05154590047399141,0.6661975415420632
29388,0.00828592952802044,0.35227630806329513
29389,0.008755569954149589,0.01486608785037644
29390,0.10341741354295392,0.9586347026699217
29391,0.09511535485233769,0.4604304827762469
29392,0.45244900711964003,0.9465766938759843
29393,0.9403149754919993,0.981423308099899
29394,0.022410338501227634,0.5779901610062873
29395,0.07488753067924987,0.28526334967224837
29396,0.07696212715133591,0.16259878491321228
29397,0.4002058351611759,0.5995743434171751
29398,0.13812192686150362,0.8879990180410147
29399,0.08347326197333733,0.14302732711089214
29400,0.0404455794626533,0.0663960668498864
29401,0.33315922811878557,0.7285777888738706
29402,0.3330470275328651,0.7353157158946494
29403,0.12349706868523273,0.35883505830080453
29404,0.18746855439465,0.5018663011021668
29405,0.0804495369511216,0.20927616710227734
29406,0.05695093457627054,0.4480848130592881
29407,0.6285076893177968,0.8607770504924406
29408,0.03793578353925069,0.7478790250006664
29409,0.6734053083825787,0.8387376819108412
29410,0.06432193334513994,0.14461682766635817
29411,0.8704965111447821,0.967892973268103
29412,0.14497569836419485,0.8974937185055168
29413,0.018204813875549723,0.06826155362136543
29414,0.1171292551997,0.7600770855942288
29415,0.6315150013369588,0.8092471872784328
29416,0.12968059640891047,0.43126413439378947
29417,0.07849509849225597,0.6981730828847257
29418,0.8632084118372852,0.9024745133935894
29419,0.9197391424888275,0.9655173708807188
29420,0.018515210602212798,0.3796868942239892
29421,0.5055903596136266,0.1592322357439499
29422,0.14841223286329155,0.7603671298785349
29423,0.46532654379515864,0.8344918664354949
29424,0.7819366132670285,0.3632330596394528
29425,0.2890248611406323,0.7526092822581154
29426,0.8349662127553303,0.7443661866614479
29427,0.39594999955445653,0.8742143926394238
29428,0.05371196710804743,0.19225619277839415
29429,0.07891793354091221,0.9375452305997458
29430,0.022145349879876278,0.7151141349018011
29431,0.1146440930365827,0.6180080938905324
29432,0.15801876731049763,0.9347284990865082
29433,0.1864540050493792,0.698179298811121
29434,0.0936251899223368,0.09677243441598295
29435,0.05866858225706594,0.6704206290211063
29436,0.06369244864805629,0.11605990053978207
29437,0.5855311207027328,0.9154713550935213
29438,0.28221459905581586,0.7205537711881081
29439,0.050016161131886824,0.057429491085773415
29440,0.13838891441972626,0.9767113040051736
29441,0.07143867176458227,0.6591057854775696
29442,0.8436609660789848,0.8470993168849232
29443,0.049131340449729256,0.06224519355179591
29444,0.7138585782200807,0.9584637841760437
29445,0.19960320495146197,0.6673973897611345
29446,0.12805720038155596,0.06886550520623115
29447,0.26734277480603746,0.5241635629660871
29448,0.012864615080541294,0.03265828114325613
29449,0.062084452804792745,0.19440565569628124
29450,0.06603180986312654,0.9814972687997625
29451,0.08325100110421405,0.42395779403104683
29452,0.24224104550608289,0.43400519795023645
29453,0.034978844960228926,0.8747348097582076
29454,0.039024141881424536,0.052931184034233636
29455,0.1141494851956503,0.6139293271605051
29456,0.4342186094597882,0.6888071356722102
29457,0.10407804872783341,0.30145561742634863
29458,0.031931746014436393,0.13857165730935678
29459,0.3981994118563048,0.7226732862720916
29460,0.6299232905243679,0.9324499641328691
29461,0.045183106941742684,0.03686511894478379
29462,0.019586763434983237,0.06378524871279682
29463,0.43905316271704187,0.9418959114595528
29464,0.3474282614656818,0.5939453403724082
29465,0.014346353595455247,0.7268590875431885
29466,0.0405101420661433,0.9249512181914158
29467,0.30274982147361285,0.6900459755962163
29468,0.04127818017897505,0.2263849174131748
29469,0.2527624414598468,0.5794652818147152
29470,0.035659179620054694,0.2769529730482402
29471,0.633929813917328,0.7979073281984056
29472,0.017927262197671434,0.044037495383541514
29473,0.036867769217542985,0.24482846644178677
29474,0.16658667806702407,0.4846557470396912
29475,0.6846280884467364,0.842930428781868
29476,0.023873764248372512,0.6371845845546625
29477,0.031231761040624587,0.10961731976631214
29478,0.04091936869847715,0.07779100975443605
29479,0.11179147794208641,0.6650313922572882
29480,0.23549216621994676,0.8066049729195656
29481,0.21166693674685322,0.8246574044482484
29482,0.3128146818007703,0.5197354716836314
29483,0.057030097677359316,0.7365128750843167
29484,0.19778722879070842,0.1089229475754238
29485,0.4098894027344274,0.9266406824997017
29486,0.7900650531345671,0.7067590422874198
29487,0.09281257377332303,0.41474852633831194
29488,0.2329652816299485,0.38805209830435955
29489,0.006675791225239713,0.008714525930522125
29490,0.12297662145531095,0.9460260558616378
29491,0.2495619705632829,0.33063157459076653
29492,0.8513652056781812,0.8910018049430152
29493,0.013736587976562777,0.08436374619009558
29494,0.08220033303702882,0.8347070594740014
29495,0.629793493961007,0.9370371950204177
29496,0.0556437587265504,0.0055776019983959195
29497,0.022084252155551442,0.06070747673957859
29498,0.6983920602580999,0.8400643442819418
29499,0.08465043523668542,0.1526498477682603
29500,0.0679889986921352,0.6392709547173929
29501,0.009317966184132455,0.023814454370809604
29502,0.22402974505323986,0.7381218927007109
29503,0.1571384494556751,0.4533407179564267
29504,0.7487206623736267,0.6186450159402759
29505,0.04544891748545348,0.20359019932703576
29506,0.025378164450943323,0.053543884963078665
29507,0.012006361399851695,0.7218678775301582
29508,0.18551495630509396,0.20191607417062293
29509,0.019178656214737536,0.3376973747171675
29510,0.15149889895640825,0.8647399232260203
29511,0.16912166906039447,0.3679909700996135
29512,0.1080770393777808,0.2787838944772354
29513,0.15317435749284036,0.2039784996374009
29514,0.103674856996642,0.1794108325562473
29515,0.07389958030229257,0.21142756111326128
29516,0.20624294180952524,0.5619238325315492
29517,0.07061047410309693,0.3166095251084829
29518,0.03181610748181492,0.39339947184239626
29519,0.038787408615721906,0.014020177605827331
29520,0.038552163198532566,0.11123000012894613
29521,0.0048151760627407674,0.09615907952908363
